MOVIE_ID,DOUBAN_SCORE,MINS,REGION,GENRE,ACTOR_ID,DIRECTOR_ID
25826019,7.3,111,7.086483476,6.602704339,6.633333333,7
25826239,6.2,92,6.549705305,6.541671573,6.468563218,7.45
25826245,6.8,85,7.086483476,6.652851356,7.239880952,7.033333333
25826544,5.7,84,7.091925466,6.291801033,6.775555556,5.7
25826575,6.5,74,6.549705305,5.86067428,6.5,6.5
25826599,5,72,6.991444529,5.565499255,5,5.271428571
25826661,5.7,91,6.562962963,6.652851356,5.589285714,5.3
25827228,7.1,95,6.925230769,6.855509313,7.104345238,7.1
25827270,6.7,111,6.188932496,6.627777847,6.730333952,6.7
25827399,5.4,87,6.549705305,6.405505386,6.151465201,6.525
25828520,5.9,118,6.188932496,6.729106826,6.824027778,5.9
25828521,5.9,121,6.188932496,6.627777847,6.05,6.925
25828541,4,95,6.549705305,6.124733305,4.716666667,4.05
25828563,4.8,103,5.777796902,6.602704339,5.208849206,6.05
25828701,3.2,93,5.777796902,6.03055064,3.181333333,2.925
25829320,5,104,6.356075949,6.114958776,5.013666667,4.5
25829574,6.7,96,6.549705305,6.855509313,6.887554113,6.7
25829814,7.7,100,7.075,6.855509313,7.378333333,7.7
25830405,4.9,93,6.549705305,5.565499255,5.687432127,5.8
25830802,6.5,126,6.170379932,6.729106826,5.983492941,7.78
25831286,6.5,99,7.100537153,6.541671573,6.828584154,6.5
25831308,4.8,98,5.777796902,6.602704339,5.663857143,4.8
25831326,5,100,6.080020149,6.627777847,5.96907656,6
25831643,6.9,153,6.815206186,6.473939984,6.376857143,6.95
25831674,7.2,100,6.815206186,6.743083709,7.058333333,7.2
25831828,6.7,94,6.562962963,6.855509313,6.997666667,6.7
25832399,7.3,120,6.457142857,7.030660636,7.3,7.3
25832780,2.9,93,5.777796902,6.506834365,3.433333333,4.3
25832819,4,96,6.549705305,6.541671573,4.820238095,4
25832822,5.7,89,6.549705305,6.628737934,5.747037037,6.4
25833441,6.7,90,6.963262157,6.998283861,6.755675526,6.7
25833913,6.6,97,6.549705305,6.210504284,6.353581604,6.566666667
25834333,6.4,92,6.89235456,6.506834365,6.569404762,7
25834457,7.3,110,6.188932496,7.020281175,6.933333333,6.2
25834735,7.9,118,6.549705305,6.897804569,7.238952381,7.9
25834929,3.4,74,5.777796902,6.15385217,3.4,3.4
25835293,6.6,108,6.080020149,6.855509313,6.325050649,6.6
25835344,4,50,5.777796902,6.754180334,4,4
25835474,3.1,89,5.777796902,6.733159246,3.419078947,3.1
25835479,6,121,6.188932496,6.384752704,6.47390873,7.166666667
25837074,5.6,91,6.991444529,5.565499255,6.021709957,7.538888889
25837230,5.5,80,5.777796902,6.948233618,5.229166667,5.5
25837262,8.5,95,7.257526641,7.12430099,7.708333333,8.5
25837311,5.7,105,6.549705305,6.164255568,6.358035714,5.85
25839662,7.8,95,7.100537153,6.729106826,7.367567568,6.9
25840011,6.1,102,7.100537153,6.654951922,6.819090909,6.2
25840012,7.6,94,7.100537153,7.03725733,7.314583333,7.6
25840484,7.8,105,5.998141264,6.627777847,7.393333333,8.025
25841107,5.3,85,6.549705305,5.931035565,5.175,4.3
25841312,4.3,100,6.549705305,5.818628695,6.069444444,4.533333333
25841320,6.5,103,7.100537153,6.474118921,6.706893939,6.6
25842450,7.3,121,6.815206186,7.06023555,6.727272727,7.4
25842475,8,120,6.815206186,7.104809983,7.366666667,8
25843022,7.7,124,7.086483476,6.729106826,7.261283069,7.2
25843060,5.9,88,5.777796902,6.776628293,6.15,5.9
25843134,6.8,115,7.079987268,6.291801033,6.635314408,6.25
25843352,7.3,123,6.188932496,6.627777847,6.88734127,7.133333333
25843355,6.9,120,7.086483476,6.855509313,6.974624297,6.466666667
25844290,5.5,87,6.562962963,6.071758135,5.831666667,6.325
25844367,3.9,88,5.777796902,6.835758805,5.190666667,3.9
25844376,4.8,83,5.777796902,6.835758805,5.1725,4.8
25845383,6.3,121,6.991444529,6.602704339,6.379384615,7.025
25845384,6.3,96,5.777796902,6.855509313,5.566666667,6.333333333
25845515,2.7,94,5.777796902,6.627777847,3.69375,3.75
25845586,4.9,86,5.777796902,6.871171712,5.029393939,4.45
25845910,6.9,107,5.777796902,6.847037998,6.611761294,6.55
25845982,6,90,5.777796902,6.855509313,5.751111111,4
25846858,7.5,101,6.549705305,6.855509313,7.120753354,8.1
25847558,6.1,105,6.549705305,6.555506695,6.515920191,6.533333333
25848313,3,89,7.099671772,6.155849306,5.523734497,3.8
25849006,5.4,107,5.777796902,6.627777847,5.327865385,5.4
25849049,7.9,118,6.549705305,6.666358958,7.433503687,8.26
25849599,4.5,104,5.777796902,6.654951922,5.137407407,4.5
25850122,2.9,109,6.080020149,6.55277183,5.846887704,2.9
25850319,8.7,51,6.991444529,6.699840856,7.963888889,8.666666667
25850442,6.4,104,6.549705305,6.733159246,7.027505141,6.4
25850598,7.1,135,5.777796902,6.602704339,7.1,7.1
25850781,7.6,80,7.086483476,6.652851356,7.140277778,7.6
25850802,7.1,120,6.991444529,7.24361588,7.562065514,7.1
25850944,6.4,94,6.549705305,5.818628695,6.450555556,6
25851488,4.4,97,7.008578118,6.855509313,5.595714286,6
25851625,7.3,73,7.109908405,6.855509313,7.203928571,6.97
25851628,6.7,128,7.038964002,6.70095347,6.973908912,6.752941177
25851777,5.3,118,6.549705305,6.930697956,5.773604428,6.525
25852270,3.4,95,5.777796902,6.323780315,4.451190476,3.4
25852337,3.4,95,5.777796902,6.627777847,5.029333333,4.583333333
25853051,3.4,101,5.777796902,6.263076333,3.718333333,4.683333333
25853104,2.7,90,5.777796902,6.633400818,2.715384615,2.7
25853129,6.3,101,6.549705305,7.014999533,6.493993931,6.625
25853729,5.9,118,6.991444529,6.387737884,6.377416667,5.9
25853739,4.4,85,6.382243395,5.888379068,5.178333333,4.625
25854832,8,89,5.777796902,6.776628293,7.79,6.5
25855063,7.6,98,7.091925466,6.855509313,7.35,7.514285714
25855938,6.5,113,7.086483476,6.855509313,6.984621212,6.8
25856351,6.5,103,6.188932496,6.855509313,6.6,6.3
25856435,7.6,111,6.188932496,6.855509313,6.94,7.028571429
25856457,2.7,88,5.777796902,6.03055064,3.995277778,4
25856577,7.5,102,6.188932496,6.855509313,6.796492154,7.5
25857311,8.7,25,6.991444529,7.24361588,8.023160512,8.177777778
25858604,8.4,105,7.086483476,6.897804569,7.918315018,7.433333333
25858759,4.9,109,5.777796902,6.602704339,5.27502886,5.5
25858760,3.8,94,6.241001087,6.627777847,4.963370981,6.14137931
25858762,6.3,85,5.777796902,6.927212529,5.60175737,6.775
25858763,4.6,81,5.777796902,6.833023939,5.07147619,5.225
25858785,5.5,110,6.080020149,6.405505386,5.848926984,5.514857143
25859419,6.8,96,5.777796902,6.855509313,6.95,6.333333333
25859495,8.4,125,6.188932496,7.104809983,7.083571429,7.028571429
25859593,5.3,102,5.777796902,6.654951922,5.955159817,5.3
25859605,3.4,90,5.777796902,6.627777847,3.825238095,3.4
25859778,8,139,6.925230769,6.855509313,7.265638528,7.70625
25860533,7.1,94,7.099671772,6.627777847,6.816666667,7.1
25860868,4.8,99,6.733185986,5.818628695,5.982111111,6.26
25860880,7,84,7.110786558,6.855509313,7.047692308,6.65
25860882,6.8,109,6.824688538,6.855509313,6.8675,7.3
25861612,7.5,98,5.777796902,6.815130894,7.033333333,7.5
25862354,7.8,130,6.188932496,6.776628293,6.881239057,7.1
25862355,6.9,115,6.188932496,6.754180334,6.967857143,6.833333333
25862463,7.8,24,6.991444529,7.24361588,7.605359763,7.8
25862951,6.8,15,6.991444529,6.948233618,7.509707283,6.8
25862958,7.4,119,6.903433476,7.104809983,7.35,7.4
25863020,7,90,5.777796902,7.155695203,6.546862745,7
25863354,6.1,129,6.549705305,6.855509313,6.432455739,6.957142857
25863669,7.8,83,6.549705305,7.064643545,7.081765873,6.5
25863906,6.4,107,7.086483476,6.602704339,6.646886447,7.683333333
25864132,4.2,99,6.549705305,6.463633724,6.1,4.6375
25864171,2.6,87,5.777796902,6.263076333,2.807962963,2.633333333
25864173,3.5,102,5.777796902,6.405505386,4.809034863,3.45
25865040,5.7,90,7.100537153,6.781681343,6.457956349,6.8
25865516,5.7,85,5.777796902,6.325781836,5.7,5.26
25865681,6.4,102,5.777796902,7.615377789,6.153030303,6.133333333
25865768,7.4,5,6.991444529,7.24361588,7.420416667,8.25
25866088,5.8,93,6.925230769,6.652851356,6.470227273,6.833333333
25866213,6.5,104,6.784296029,6.652851356,6.585416667,7
25866282,6.2,138,6.991444529,6.855509313,6.920997593,7.182758621
25866686,4.7,112,6.549705305,6.249144009,6.02348644,4.7
25867546,8,97,7.086483476,6.918952197,7.313833333,6.733333333
25868149,4.6,85,6.432140189,6.855509313,4.441666667,4.866666667
25868914,6.6,100,6.549705305,6.855509313,6.480426716,6.6
25869685,2.3,94,5.777796902,7.018581072,3.115625,2.85
25869868,3.9,103,5.777796902,6.263076333,4.193988095,4.45
25870074,4.1,90,6.382243395,6.576070902,5.540193818,4.1
25870084,7.1,131,6.227983939,6.633400818,6.520992064,6.411111111
25870236,7.9,113,6.080020149,6.855509313,7.05772409,5.5
25870483,6.4,100,6.549705305,6.009946893,6.070138889,6.65
25870679,6.7,102,6.188932496,6.071758135,6.74047619,6.8
25870716,5.1,104,6.991444529,5.565499255,6.197204586,5.5
25871002,5.5,95,7.028547081,6.463633724,6.343111111,5.675
25871053,5.6,41,6.991444529,6.855509313,6.15327381,6.4
25871647,6.5,119,6.991444529,6.855509313,6.734177585,6.246666667
25871713,3.5,107,5.777796902,6.855509313,3.783333333,2.95
25872196,6.6,108,6.991444529,6.125503342,6.815495338,7.2
25872273,8.6,81,5.777796902,6.729106826,8.6,8.6
25872318,6,94,6.549705305,6.541671573,6.412984843,6
25872931,5.7,105,5.777796902,6.627777847,5.445920635,6.65
25872959,7.5,90,6.991444529,7.139511457,7.186705901,7.22
25872965,5.5,86,6.590188513,6.239213686,5.779166667,5.271428571
25874977,3.4,94,5.777796902,6.855509313,3.6,5.86
25875037,5.8,67,6.188932496,6.616681223,6.07,6.070833333
25875209,6.8,88,6.549705305,6.743083709,6.902380952,6.25
25875964,6.7,111,6.784296029,6.855509313,6.647326007,7.2875
25876730,3.6,83,5.777796902,6.602704339,4.567285714,3.6
25876760,6.7,96,5.777796902,6.703688336,6.324780702,6.7
25878911,6.9,91,6.991444529,6.855509313,6.489583333,6.2
25880256,3.1,90,5.777796902,6.703688336,4.006547619,3.75
25881067,8.1,105,5.777796902,7.020281175,8.1,6.92
25881495,7.5,123,6.563461539,6.703688336,7.033538462,7.45
25881615,4.5,124,6.42934155,6.308272634,5.354650794,4.5
25881628,6.7,88,6.549705305,6.109175305,6.352075298,6.7
25881669,7.4,88,6.549705305,6.897804569,7.09492671,6.766666667
25881738,4.6,92,7.099671772,6.071758135,5.295833333,3.8
25881780,5.8,113,6.236581867,6.627777847,5.902777778,5.8
25881781,5.4,105,6.080020149,6.729106826,5.86912124,5.4
25881786,5.1,114,6.080020149,6.627777847,4.961111111,5.6
25881888,7.3,96,6.549705305,6.855509313,6.754531025,7.666666667
25881894,5.9,52,6.549705305,7.24361588,6.192777778,6.060714286
25882279,7.4,92,5.777796902,6.815130894,6.23718924,7.16
25882296,6.1,132,6.080020149,6.45300037,5.862128427,7.103703704
25883752,7.5,50,7.100537153,6.576070902,7.878333333,7.866666667
25883753,7.2,50,7.100537153,6.576070902,7.878333333,7.866666667
25884312,4.2,110,6.382243395,6.776628293,5.437775373,4.2
25884461,5.7,103,6.549705305,6.158159417,5.842222222,5.325
25884865,3.8,88,5.777796902,6.835758805,4.4,4.066666667
25884877,3.1,97,5.777796902,6.813536244,4.833333333,5.6
25885212,7.6,92,6.549705305,6.754180334,7.156517094,7.6
25885264,4.8,90,6.549705305,6.158159417,5.237,5.544444444
25885385,3.4,90,5.777796902,6.729106826,3.547916667,3.35
25885742,6.4,111,6.549705305,6.460553993,6.503887458,6.4
25885827,6.8,107,6.188932496,6.071758135,6.490636748,6.4
25886314,6.1,85,6.695905284,6.463633724,6.223888889,6.1
25886441,3.7,83,5.887969083,6.03055064,5.244820513,3.7
25886495,5.3,96,6.382243395,6.109175305,5.488131313,4.633333333
25886500,3.7,90,5.777796902,6.627777847,4.763722222,3.7
25887265,7.2,103,7.037417133,7.087951202,7.213799489,7.3
25887266,5.5,96,6.549705305,6.541671573,5.425,5
25889476,6.3,84,6.080020149,6.835758805,5.882142857,6.3
25889637,6.5,110,6.562962963,6.729106826,6.281388889,6.5
25890005,7.9,126,6.618574969,7.020281175,7.250117757,7.6
25890078,7.2,110,6.188932496,6.855509313,6.760384615,6.75
25890079,6.7,108,6.188932496,6.071758135,6.814285714,6.7
25890081,6.7,102,6.188932496,6.855509313,6.478484849,6.15
25890330,3.8,90,6.549705305,6.158159417,5.467857143,4.4
25890936,5.3,90,5.777796902,6.576070902,5.684,5.3
25890969,3.4,90,5.777796902,6.071758135,3.697142857,3.433333333
25892103,5.5,89,6.925230769,6.652851356,6.258333333,6.45
25892252,9.1,90,7.100537153,6.576070902,8.270954248,8.3
25892603,7.3,105,6.784296029,6.519852313,7.059206349,6.75
25894290,5.1,112,6.549705305,6.627777847,6.173782051,5.1
25894486,7.2,110,6.991444529,6.855509313,6.853470696,7.2
25895213,6.3,114,6.188932496,6.855509313,6.236666667,6.433333333
25895257,6.4,109,6.188932496,7.104809983,6.658106576,6.35
25895258,6,115,6.188932496,6.270950118,6.383333333,6
25895278,5,85,5.777796902,6.833023939,5.425763889,5
25895901,8.7,127,6.991444529,7.020281175,7.293219724,7.95
25896040,4.3,98,6.080020149,6.158159417,5.815513668,4.85
25896136,5.6,92,5.777796902,6.627777847,5.753333333,5.6
25898213,7.2,111,6.549705305,6.733159246,6.886071429,6.833333333
25899334,5.8,91,7.028547081,6.835758805,6.51060175,5.8
25899379,7.1,126,6.991444529,5.861829336,6.851651526,6.622222222
25899691,7.7,98,5.777796902,6.855509313,5.883928571,6.4
25899692,6.7,95,5.777796902,6.855509313,6.443333333,6
25900248,7.1,123,6.737901332,7.06023555,6.707873553,6.65
25900849,6.3,95,6.991444529,6.652851356,6.782359862,6.5
25900947,6.9,135,6.549705305,6.308272634,7.052592593,7.166666667
25901066,3.9,90,5.777796902,6.855509313,4.213333333,3.9
25901395,5.9,14,5.777796902,6.750078036,5.9875,6.2
25901416,6.8,105,6.991444529,6.729106826,7.131273048,7.242857143
25902304,7.8,92,6.830472527,6.946442087,7.742307692,7.8
25903020,7.4,125,6.991444529,6.855509313,6.888136318,7.05
25903021,6.4,138,6.991444529,6.071758135,6.626708302,7.182758621
25903033,6.2,107,6.163751103,6.953464436,5.812604875,5
25903068,5.7,107,5.998141264,5.818628695,5.94375,6.3
25903355,4.6,86,5.777796902,6.855509313,5.2,5.266666667
25903812,6.3,125,6.188932496,6.675299314,6.786666667,6.266666667
25903828,4.1,82,6.549705305,5.86067428,5.081617647,4.1
25904396,6.6,68,6.188932496,6.912769874,7.233333333,6.6
25904974,7.1,116,7.099671772,6.729106826,7.001944444,7.98
25905116,7.5,25,6.991444529,7.24361588,7.758134755,8.242857143
25905124,8.1,113,7.038964002,6.855509313,7.444332489,6.766666667
25905519,7.7,106,6.784296029,6.84857851,7.207791375,7.65
25905649,6.4,123,6.549705305,7.221975007,6.900948773,6.4
25905746,4.1,87,5.777796902,5.818628695,4.65530303,5.8
25905892,7.4,113,6.991444529,6.754180334,7.202677564,7.4
25906938,4.1,97,6.549705305,6.158159417,5.395833333,5.544444444
25906952,6.5,154,6.815206186,7.279840319,6.575333333,6.5
25907004,4.5,108,5.983364699,6.627777847,5.325393939,6.166666667
25907029,7.5,97,6.549705305,6.948233618,7.466734278,7.7
25907088,5.1,101,5.983364699,6.071758135,4.415625,5.55
25908003,6,24,6.991444529,7.24361588,7.148538961,6.9
25908065,5.1,90,5.777796902,6.729106826,4.831349206,4.882142857
25908302,4,108,5.777796902,6.918952197,4.803800474,4.2
25908941,6,112,6.549705305,6.516616677,6.154285714,6.9
25909246,8.7,24,6.991444529,7.049562596,7.987971681,8.25
25910074,4.8,90,5.777796902,6.946442087,4.566666667,4
25910152,2.7,88,5.777796902,6.263076333,2.555416667,2.633333333
25910172,5.7,122,6.991444529,6.733159246,6.750836601,6.84
25910552,6.3,100,6.549705305,6.703688336,6.579266382,6.3
25911448,6.7,102,6.663343318,6.729106826,6.65,6.8
25911449,7.4,100,7.131053681,6.946442087,7.4875,7.4
25911681,6,104,6.549705305,6.611564856,6.336395579,5.225
25911694,4,128,6.080020149,6.627777847,5.369513093,4
25912128,6.6,87,6.549705305,6.685430778,6.56875,6.6
25912924,6.4,110,6.991444529,6.506834365,6.651493002,6.4
25913178,3.4,81,5.777796902,6.7682006,4.566666667,5
25915878,8.7,24,6.991444529,6.948233618,7.681042569,8.185714286
25915883,7.2,59,6.991444529,6.73875797,7.489751959,7.6
25917221,7.6,24,7.100537153,6.855509313,7.30787037,7.6
25917295,7.3,102,7.012865329,6.627777847,7.335449735,7.3
25917624,7.4,102,6.549705305,7.020281175,6.841833333,7.4
25917787,7,116,6.825121229,6.502919348,6.784754193,7.4
25918593,5.8,110,6.549705305,6.917148596,6.031142857,5.8
25918595,6.7,89,6.810888797,6.652851356,6.9125,6.9
25918676,4.2,102,5.777796902,6.729106826,4.717857143,4
25918677,6.4,90,5.777796902,6.735369314,6.30255102,6.4
25918682,3.3,90,5.777796902,6.506834365,3.3,3.3
25919327,2.8,99,5.777796902,6.930731209,3.118333333,2.8
25919385,7.8,111,6.188932496,6.813536244,6.908809524,7.3
25919911,5.7,108,5.777796902,6.405505386,5.461695906,5.45
25919930,6.2,129,6.991444529,6.855509313,6.733658009,6.2
25920096,7,90,6.549705305,7.104809983,6.510806615,6.4
25920097,5.5,109,6.784296029,5.5,6.417676768,6.5
25920885,7,90,7.100537153,6.669217039,7.192616547,7.65
25921812,8.3,111,5.777796902,6.754180334,7.219722222,8.3
25922259,3.4,90,5.777796902,6.729106826,3.591666667,3.4
25922893,6.6,106,6.903433476,6.652851356,6.6925,6.6
25922900,3,90,5.777796902,6.729106826,4.755176905,3
25922902,7.6,132,6.991444529,6.855509313,7.074413448,7.025
25923083,7.8,98,6.925230769,6.816237857,7.462651515,7.6
25923333,6.5,90,6.549705305,6.641754731,6.5,6.5
25924333,6.4,90,6.549705305,5.565499255,6.338888889,6.4
25924935,5.4,115,6.991444529,6.729106826,6.333402778,6.246666667
25925430,7.6,125,6.556583422,7.064643545,6.977589445,7.6
25926267,7.7,95,5.777796902,6.754180334,6.068958333,7.7
25926350,4.9,95,6.382243395,6.729106826,5.594444444,4.9
25926729,5.4,92,5.777796902,6.405505386,5.857797271,5.45
25926731,5.5,89,5.777796902,6.405505386,5.461695906,5.45
25926732,5.2,95,5.777796902,6.539981085,5.461695906,5.45
25927387,5.8,56,6.549705305,6.948233618,6.684217172,6.071428571
25928065,6.2,91,6.188932496,6.506834365,6.797368421,5.5
25928763,7.5,134,6.640653359,7.06023555,6.926471264,7.26
25928812,5.1,82,5.777796902,7.027173424,5.545287698,5.1
25929151,7.8,110,7.100537153,6.729106826,7.49734127,8.633333333
25931245,6.6,112,6.991444529,6.071758135,6.462845238,6.2
25931635,7.1,132,6.549705305,7.104809983,6.910832166,6.783333333
25932073,6.1,96,6.382243395,6.918952197,6.090327793,7.040909091
25932085,4.3,60,5.777796902,6.602704339,3.35,4.3
25932086,8.1,102,6.925230769,6.407966646,7.326233766,8.1
25932513,8,95,7.057407051,6.754180334,8.005555556,8
25933104,7.2,92,6.549705305,6.703688336,6.601429432,7.4
25933289,6.2,90,6.188932496,7.542717031,6.32,6.2
25933898,6.7,135,7.028547081,6.387737884,6.698571429,6.9
25934067,5.5,107,6.741177667,6.158159417,5.46,5.5
25934240,8.9,137,7.100537153,6.652851356,8.077214286,8.9
25934349,7.5,100,7.104300955,6.512692209,7.35,7.5
25934403,8.3,93,7.575,6.855509313,8.116666667,8.3
25934696,6.5,87,6.991444529,6.946442087,6.521428571,6.522222222
25937856,6.4,97,6.549705305,6.855509313,6.375538797,6.4
25938803,9,115,6.657888721,6.91066381,8.240560888,8.5
25939432,6.3,94,6.549705305,6.362304745,6.35,6.5
25941015,6.5,120,6.188932496,6.855509313,6.9495,6.233333333
25941946,6.5,88,7.064571415,6.729106826,6.679166667,7.05
25941964,6.8,105,6.549705305,6.108017633,6.888888889,6.85
25944273,6.5,120,6.827644922,6.91066381,6.970937951,7.4
25944282,6.2,109,6.549705305,6.637536061,6.2,6.9
25944751,3.3,134,6.815206186,5.86067428,6.225,3.3
25945369,5.2,92,5.777796902,6.855509313,5.380803571,4.86
25945491,5.5,98,6.549705305,6.158159417,5.786111111,5.325
25945624,3.3,109,5.777796902,6.855509313,3.66,3.5
25947919,3.3,90,5.777796902,6.528549435,4.508571429,3.3
25949787,6.6,104,6.902654867,6.652851356,6.6,6.6
25949800,6.3,92,6.382243395,6.526706268,5.821969697,6.3
25949814,8.8,25,6.991444529,7.24361588,7.77974866,9.128571429
25950213,7,93,6.964294369,6.855509313,6.855952381,7.15
25951196,6.4,84,7.100537153,6.526706268,6.335416667,6.4
25951377,5.5,92,6.356075949,6.164255568,5.908333333,4.85
25951720,7.4,105,6.382243395,6.729106826,6.036737292,7.4
25951743,6,106,6.991444529,5.565499255,6.386964555,6.082142857
25953613,3,85,5.777796902,6.009946893,3.7125,3
25954475,8.8,128,6.549705305,7.064643545,7.264408193,7.78
25955379,4.1,99,6.991444529,5.565499255,5.932483211,6.15
25955417,7.2,30,6.991444529,6.563842969,7.912948718,7.9
25955488,6,89,7.100537153,6.729106826,6.4625,6
25955490,6.9,89,7.100537153,6.855509313,7.119283185,6.88
25957232,8.8,27,6.991444529,7.24361588,7.596031746,8.7
25957476,6,85,6.902654867,6.729106826,6.218518519,6
25958713,8.1,94,6.568352995,6.463633724,7.201155485,7.090909091
25958788,6,94,6.991444529,6.855509313,6.250694444,5.55
25958867,5.4,87,6.549705305,5.818628695,5.712726244,5.95
25958914,3,82,5.777796902,6.142177391,4.4,3.4
25959376,5.8,90,6.356075949,6.463633724,5.86,5.8
25959855,4.6,90,6.549705305,6.670451172,4.972222222,4.6
25960953,6.6,102,6.188932496,6.071758135,6.601948052,6.6
25961637,4.8,88,6.356075949,6.114958776,5.872222222,4.8
25962521,6.5,96,6.912241978,6.998283861,6.246507281,6.5
25962528,7,105,6.549705305,6.855509313,6.848809524,7
25962588,6.6,108,7.091925466,6.743083709,6.614166667,6.6
25962681,3.5,87,6.080020149,6.627777847,4.909903382,6.1
25962735,4.6,92,5.777796902,6.627777847,4.733849206,4.866666667
25962762,4.2,86,5.777796902,6.436767073,4.705555556,4.2
25963177,6.4,103,6.549705305,6.754180334,6.718330675,6.4
25964200,8.3,123,7.100537153,7.020326085,7.609452915,8.45
25964201,8.6,130,7.100537153,7.104809983,7.536028053,8.45
25964630,9.1,74,7.100537153,6.361038918,7.83531746,7.45
25964886,7.7,90,7.100537153,6.669217039,7.231578947,6.85
25964892,6.9,90,7.100537153,6.669217039,7.231578947,6.666666667
25965949,6.9,97,6.549705305,6.729106826,6.897808399,6.75
25966085,7.5,120,6.382243395,6.669217039,6.457771022,6.05
25966215,6.9,99,6.784296029,6.703688336,7.283333333,6.9
25967329,5.8,159,6.815206186,6.309221608,6.531354515,5.8
25967377,5.3,72,6.991444529,5.818628695,5.3,5.928571429
25967440,7.7,61,6.991444529,7.147517719,7.68001286,7.7
25967447,6.7,84,6.991444529,6.866198538,6.427666667,6.433333333
25967458,6.7,107,6.968884931,6.855509313,6.7,6.7
25969142,6.4,111,7.086483476,6.697747272,6.472083333,6.4
25969153,5.4,119,6.188932496,6.570472001,6.166666667,5.25
25969201,8.2,143,6.991444529,6.754180334,7.31876158,7.411111111
25972494,4.5,98,5.777796902,6.855509313,5.801080766,4.58
25975241,5.1,136,5.777796902,6.855509313,4.302083333,4.85
25975301,5.6,100,6.549705305,6.385603591,5.65,6.425
25975912,5.9,119,6.188932496,6.593394339,6.1,6
25976790,7.2,97,7.112615385,7.02600901,7.2,7.2
25977055,5.9,98,6.188932496,6.754180334,6.375,5.55
25977058,7,94,6.188932496,6.855509313,6.452083333,6.55
25977062,7,108,6.188932496,6.855509313,6.875,6.166666667
25977072,7.1,102,6.188932496,6.855509313,7.475,7.1
25977751,7.9,8,5.777796902,6.738366587,6.305555556,7.9
25977801,5.3,94,6.356075949,6.291801033,5.649411765,6.971428571
25977814,5.5,97,7.1080647,6.703655084,6.160454545,5.5
25978034,5.2,105,6.549705305,6.855509313,6.26250962,5.45
25978126,7,124,6.825121229,6.663436982,6.846588881,7.322222222
25978333,4,88,5.777796902,6.820507222,4.005555556,4
25980207,6.6,117,6.188932496,6.427953344,6.729412775,6.4
25980210,6.5,112,6.188932496,6.946442087,6.740011594,6.5
25980222,5.5,100,5.777796902,6.855509313,5.73,6.4
25980226,5.4,90,5.777796902,6.754180334,5.925,5.4
25980230,4.5,89,5.777796902,6.855509313,4.166666667,4.8
25980243,6.2,121,6.991444529,6.602704339,6.625501536,6.866666667
25980432,2.7,96,5.777796902,6.729106826,2.7,2.45
25980500,6.1,72,6.549705305,6.670861492,6.557142857,6.533333333
25980547,2.4,90,5.777796902,6.627777847,2.5625,2.4
25980554,5.8,102,5.777796902,6.855509313,5.720833333,6.366666667
25980709,5.4,98,7.100537153,6.652851356,5.914483516,6.5
25981077,5.3,102,6.549705305,6.855509313,5.93894127,5.3
25981387,3.8,80,5.777796902,6.948233618,3.6,3.8
25982512,2.9,86,5.777796902,6.378987282,3.65,2.9
25984795,5.4,99,6.188932496,6.654951922,6.665714286,5.85
25985465,7.5,91,6.815206186,6.754180334,7.48125,7.5
25985487,6.8,95,6.991444529,6.754180334,6.846324609,6.8
25986007,7.1,99,6.784296029,6.855509313,6.980555556,6.975
25986109,7.7,24,6.991444529,6.923160109,7.343417027,8.25
25986160,5.8,97,6.925230769,6.652851356,6.417857143,5.8
25986167,4.7,77,6.991444529,6.09396805,4.532142857,4.466666667
25986180,8.4,118,6.188932496,6.142947428,7.19526455,6.85
25986298,9,75,7.100537153,6.855509313,8.253125,8.1
25986688,4.7,126,6.991444529,6.128588953,6.199489085,6.364285714
25986782,8.3,81,6.549705305,6.855509313,7.91869824,8.2
25989858,7.6,102,7.100537153,6.754180334,7.45570397,7.6
25995302,4.6,91,5.998141264,6.03055064,5.019642857,5.225
26003852,6.5,22,6.991444529,7.24361588,7.38750366,6.5
26004132,5.3,142,6.549705305,6.308272634,6.500606662,6.1
26004188,6.1,4,6.991444529,7.24361588,7.471770335,6.1
26005517,4.3,100,5.777796902,6.436767073,5.442603594,4.3
26005640,3.2,90,5.777796902,6.602704339,3.185714286,3.2
26005643,7.7,92,5.777796902,6.831682234,6.285714286,6.95
26012321,3.6,107,5.983364699,6.627777847,5.775714286,5.866666667
26012598,6.1,90,6.549705305,5.818628695,6.0375,6.1
26013293,7.6,127,6.563461539,6.840662384,7.23511544,7.6
26020814,8.5,107,6.991444529,6.654951922,7.169986805,8.1
26021981,3.3,83,5.777796902,6.263076333,3.3,3.3
26022765,4.9,90,6.549705305,5.818628695,4.895,4.6
26035290,5,123,5.777796902,6.55277183,5.498386243,6.375
26035297,5.4,97,6.549705305,6.541671573,5.845228916,6.3
26035349,7.3,89,6.991444529,7.24361588,7.429079365,7.3
26036680,6.4,86,7.099671772,6.855509313,6.996527778,6.44
26036771,6.3,115,7.099671772,6.652851356,6.559444444,6.633333333
26050200,4.4,89,5.777796902,6.627777847,5.107347884,5.972727273
26050271,2.5,97,5.777796902,6.263076333,2.5,2.5
26051524,6.5,120,6.804390037,6.729106826,6.770111833,6.566666667
26051798,3.9,90,5.983364699,5.818628695,4.041904762,3.9
26061380,5.4,53,6.991444529,6.554736658,6.162518251,6.725
